Order ID,Customer ID,Order Date,Category,Product Name,Unit Price (GBP),Quantity,Discount %,Region,Channel,Customer Segment,Payment Method,Review Rating,Returned,Previous Orders
100306,5126,2025-02-22,Kitchen,Ceramic Mug Set,37.57,1,25,Wales,Online,Returning,Card,3.7,No,4
100657,5689,2025-09-16,Bedding,Linen Duvet Set,22.43,4,15,Wales,In-Store,Returning,Klarna,4.8,No,5
100400,5279,2025-06-27,Storage,Storage Ottoman,69.54,2,0,London,In-Store,Returning,Klarna,4.2,Yes,4
100799,5283,2025-07-17,Storage,Wall Shelf Unit,37.34,1,0,South East,Online,Returning,Card,3.9,No,1
102095,5146,2026-02-26,Decor,Ceramic Vase,33.61,1,0,South West,Online,Returning,Card,4.1,No,3
100619,5055,2025-02-28,Furniture,Oak Bookshelf,38.55,4,0,North East,In-Store,Returning,Card,4.6,No,3
100509,5241,2025-11-29,Kitchen,Chopping Board,91.21,3,0,North West,Online,VIP,Klarna,3.4,No,2
101627,5520,2025-06-03,Lighting,Fairy Lights,42.68,1,0,South East,Online,Returning,PayPal,3.1,No,2
100737,5657,2025-12-16,Lighting,Fairy Lights,55.53,3,0,Wales,In-Store,New,Card,4.3,No,4
101361,5074,2025-02-01,Decor,Woven Basket,52.76,2,0,Wales,Online,VIP,PayPal,4.0,No,1
101986,5714,2025-09-18,Decor,Woven Basket,17.62,1,25,South East,Online,New,Klarna,3.7,No,5
101187,5128,2025-12-19,Bedding,Pillow Pair,51.66,1,0,South East,Online,New,Card,3.4,No,0
100868,5754,2025-11-17,Kitchen,Chopping Board,22.98,3,0,South West,In-Store,New,Klarna,5.0,No,1
100460,5095,2025-03-15,Lighting,Floor Lamp,42.3,2,0,North East,Online,New,Card,3.5,No,5
101585,5572,2026-03-25,Bedding,Mattress Topper,53.44,3,0,South West,Online,Returning,PayPal,2.2,No,4
100063,5329,2025-01-15,Furniture,Console Table,56.43,1,20,North East,Online,Returning,PayPal,3.1,No,3
100600,5578,2025-06-30,Decor  ,Candle Set,35.0,1,0,North West,Online,New,Card,5.0,No,7
101875,5367,2025-05-28,Kitchen,Chopping Board,44.11,2,0,South East,In-Store,VIP,Card,5.0,No,4
101878,5806,2025-10-01,Bedding,Cushion Cover,59.84,3,0,Scotland,In-Store,Returning,Card,4.2,No,3
100458,5570,2025-05-04,Bedding,Linen Duvet Set,46.1,2,15,South East,In-Store,New,Card,4.4,No,2
101163,5763,2025-01-22,Bedding,Mattress Topper,33.54,2,5,North West,In-Store,New,Card,3.7,No,2
101118,5527,2025-07-01,Kitchen,Cast Iron Pan,21.48,4,0,Midlands,Online,Returning,Card,4.5,No,4
100871,5410,2025-07-12,Kitchen,Chopping Board,47.31,4,0,North West,Online,Returning,Card,2.8,Yes,1
100791,5086,2025-07-27,Decor,Framed Print,87.47,4,0,North East,In-Store,New,Card,4.8,No,2
101929,5164,2025-09-07,Decor,Ceramic Vase,68.56,1,5,South West,Online,VIP,Card,3.8,No,3
101421,5854,2026-03-30,Bedding,Wool Throw,25.18,3,0,North East,Online,New,Klarna,3.4,No,7
100761,5158,2026-02-24,Decor,Ceramic Vase,26.24,1,0,Midlands,Online,Returning,Card,2.9,No,2
100955,5707,2025-02-01,Kitchen,Knife Block,31.84,1,0,Wales,Online,Returning,Card,3.6,No,8
100651,5440,2025-03-30,Furniture,Bar Stool,38.12,1,0,Wales,Online,Returning,Card,1.7,No,6
101643,5402,2025-09-12,Bedding  ,Wool Throw,38.79,2,0,North West,Online,Returning,Klarna,4.5,No,1
100380,5236,2025-09-16,Storage,Drawer Organiser,38.62,1,0,North East,Online,New,Card,4.1,No,4
100565,5800,2025-04-04,Kitchen,Cast Iron Pan,40.3,1,0,Scotland,In-Store,VIP,Klarna,4.0,No,3
101523,5172,2025-12-08,Storage,Wall Shelf Unit,42.93,2,0,North East,In-Store,New,Klarna,3.6,No,3
100957,5360,2025-12-17,Kitchen,Cast Iron Pan,65.12,1,0,Midlands,Online,New,Card,3.5,No,1
100742,5686,2026-03-03,Lighting,Fairy Lights,36.06,1,15,Scotland,Online,Returning,Klarna,3.3,No,6
101835,5369,2025-07-13,Kitchen,Ceramic Mug Set,48.3,1,0,South East,Online,Returning,PayPal,5.0,No,2
100232,5770,2025-08-26,Decor,Framed Print,44.61,1,0,North East,Online,Returning,Card,3.1,No,11
101437,5384,2025-09-03,Decor,Woven Basket,48.6,2,0,South East,In-Store,New,Card,2.2,No,2
100383,5852,2025-05-13,Kitchen,Kettle,25.91,3,0,South East,In-Store,New,PayPal,4.9,No,1
102025,5065,2025-12-22,Kitchen,Chopping Board,21.14,2,0,Scotland,Online,Returning,PayPal,4.1,No,3
100073,5416,2025-05-16,Decor,Woven Basket,34.47,2,0,South West,Online,Returning,Card,4.2,No,6
101095,5295,2025-03-29,Furniture,Coffee Table,43.88,1,0,Wales,Online,Returning,Card,4.4,No,2
101583,5463,2025-02-17,Storage,Storage Ottoman,40.09,2,0,London,Online,New,Klarna,3.7,No,5
101287,5817,2025-06-04,Bedding,Pillow Pair,50.97,1,10,London,Online,Returning,PayPal,3.6,No,6
100172,5081,2026-01-10,Lighting,Floor Lamp,48.05,2,0,Scotland,Online,VIP,Gift Card,4.4,No,2
101235,5573,2025-04-18,Kitchen,Chopping Board,67.73,3,0,London,In-Store,Returning,PayPal,3.6,No,4
100169,5300,2025-03-15,Lighting,Floor Lamp,61.71,1,0,North East,In-Store,New,Klarna,3.7,No,4
101673,5240,2026-01-29,Kitchen,Chopping Board,31.67,1,0,Midlands,Online,New,PayPal,,No,5
100273,5136,2025-07-08,Decor,Wall Mirror,50.96,4,0,London,Online,New,Card,4.0,Yes,0
100421,5834,2026-01-21,Storage,Shoe Rack,31.35,2,0,North West,Online,Returning,Card,5.0,No,4
101119,5650,2025-04-27,Kitchen,Chopping Board,40.88,1,5,South West,In-Store,VIP,Card,3.7,No,4
101620,5892,2026-02-11,Decor,Wall Mirror,48.42,1,0,Wales,Online,New,Gift Card,4.1,No,2
102003,5357,2025-06-06,Kitchen,Cast Iron Pan,68.31,1,0,North West,Online,New,PayPal,3.4,No,6
101067,5833,2025-12-03,Kitchen,Cast Iron Pan,59.9,4,0,South West,Online,New,Card,5.0,No,1
100057,5491,2025-12-29,Storage,Shoe Rack,41.29,3,0,North West,In-Store,New,Card,3.4,No,3
101128,5573,2025-04-06,Decor,Framed Print,36.62,1,0,Midlands,Online,New,Klarna,3.4,No,5
101318,5531,2026-02-15,Kitchen,Chopping Board,37.1,3,10,Wales,Online,Returning,Card,2.9,No,3
101837,5847,2025-11-08,Lighting,Table Lamp,72.23,1,0,Wales,Online,Returning,Card,3.9,No,1
101532,5008,2026-01-27,Storage,Laundry Basket,40.07,4,0,North West,In-Store,Returning,Klarna,4.7,Yes,3
100039,5249,2025-08-05,Lighting,Fairy Lights,20.37,1,0,South East,In-Store,New,Klarna,5.0,No,4
100307,5271,2025-07-29,Storage,Wall Shelf Unit,14.06,1,10,Wales,In-Store,New,Card,3.2,No,5
100007,5077,2025-03-03,Decor,Ceramic Vase,64.95,3,15,Midlands,Online,New,Card,2.3,No,4
101105,5275,2025-02-23,Decor,Candle Set,37.79,1,0,London,Online,Returning,Card,5.0,No,4
100783,5110,2025-12-31,Kitchen,Kettle,22.26,1,10,Wales,Online,VIP,PayPal,3.9,No,4
100409,5840,2025-08-28,Bedding,Wool Throw,80.24,4,0,London,Online,New,Card,3.7,No,5
101197,5642,2025-07-26,Kitchen,Kettle,17.62,2,5,,Online,VIP,Card,3.6,No,4
100782,5573,2025-01-28,Lighting,Pendant Light,29.6,3,0,Midlands,In-Store,Returning,Card,2.3,No,1
101191,5373,2025-04-26,Kitchen,Cast Iron Pan,52.93,4,5,Wales,In-Store,Returning,PayPal,3.5,No,6
100535,5519,2025-07-23,Lighting,Desk Lamp,59.08,1,0,South West,Online,New,Card,2.7,Yes,4
100584,5046,2026-01-17,Lighting,Floor Lamp,21.79,1,20,Wales,Online,Returning,Gift Card,3.8,No,2
101491,5247,2025-07-02,Kitchen,Cast Iron Pan,31.89,2,5,,Online,VIP,PayPal,4.5,No,4
102158,5568,2025-04-27,Lighting,Pendant Light,32.34,4,0,Wales,Online,Returning,Gift Card,4.6,No,1
102100,5222,2025-02-12,Decor,Ceramic Vase,41.09,1,0,London,Online,Returning,Klarna,4.6,No,3
101468,5346,2025-03-24,Kitchen,Knife Block,32.91,2,0,South West,In-Store,New,Card,4.1,No,2
101321,5103,2026-01-11,Bedding,Pillow Pair,29.12,2,5,Scotland,Online,Returning,PayPal,,No,4
101277,5591,2025-09-07,Decor,Ceramic Vase,64.2,3,15,North West,In-Store,VIP,Card,3.2,No,5
100814,5255,2025-12-02,Decor,Ceramic Vase,54.51,4,10,Scotland,In-Store,New,Gift Card,3.8,No,4
100317,5657,2025-11-11,Kitchen,Cast Iron Pan,37.86,1,0,North East,Online,Returning,Card,4.0,No,2
101531,5080,2025-11-25,Storage,Storage Ottoman,45.17,1,20,Wales,Online,Returning,Gift Card,3.7,No,4
102049,5675,2026-02-20,Kitchen,Kettle,77.82,1,0,Wales,Online,Returning,Card,3.9,No,1
100517,5793,2025-07-17,Bedding,Cushion Cover,27.1,3,0,North West,Online,Returning,Card,3.3,Yes,4
101276,5641,2025-04-09,Furniture,Oak Bookshelf,97.6,1,0,South East,Online,Returning,Card,4.9,No,4
101984,5675,2026-01-23,Furniture,Accent Chair,28.83,1,10,North East,Online,New,Klarna,3.8,No,2
100534,5256,2025-04-08,Lighting,Desk Lamp,47.23,3,25,North West,In-Store,Returning,Card,3.7,Yes,3
101823,5271,2025-09-04,Lighting,Desk Lamp,-65.97,1,0,North East,Online,New,Card,3.1,No,1
101245,5787,2026-02-22,Storage,Wall Shelf Unit,41.23,1,10,Scotland,Online,Returning,Card,2.7,No,1
100272,5020,2025-02-15,Storage,Shoe Rack,51.92,1,20,Wales,Online,Returning,PayPal,3.4,No,5
100549,5464,2025-07-08,Furniture,Oak Bookshelf,42.36,2,0,Midlands,Online,Returning,Card,3.6,Yes,4
100965,5854,2025-02-28,Bedding,Mattress Topper,45.88,2,0,North East,Online,New,PayPal,3.2,No,7
102019,5647,2025-08-28,Storage,Wall Shelf Unit,58.7,1,0,South East,Online,Returning,Card,4.2,No,2
101941,5147,2025-11-27,Furniture,Coffee Table,56.28,3,0,London,In-Store,New,Card,4.4,No,2
100599,5565,2025-11-19,bedding,Cushion Cover,65.55,4,0,Wales,Online,New,Card,3.3,Yes,2
101907,5266,2025-02-16,Decor,Candle Set,33.0,2,0,North West,Online,New,Gift Card,5.0,No,2
100571,5853,2025-10-28,Kitchen,Cast Iron Pan,31.05,3,10,London,Online,Returning,Card,5.0,No,1
100075,5617,2025-03-22,Storage,Storage Ottoman,57.07,1,10,Wales,Online,Returning,Card,2.8,No,2
100062,5670,2026-03-31,Storage,Storage Ottoman,37.55,1,0,South West,Online,Returning,Card,3.3,No,0
100336,5727,2026-03-22,Bedding,Linen Duvet Set,58.53,2,15,London,Online,New,PayPal,3.4,No,1
100810,5897,2026-01-05,Decor,Woven Basket,25.3,4,0,North East,In-Store,New,PayPal,1.9,No,5
100245,5565,2025-09-30,Furniture,Console Table,64.73,2,0,North West,Online,New,PayPal,4.0,No,3
101050,5107,2025-06-29,Furniture,Coffee Table,20.45,2,0,Midlands,Online,VIP,Card,,No,3
101310,5767,2025-06-09,Lighting,Desk Lamp,39.83,1,0,Wales,In-Store,New,Gift Card,3.4,Yes,2
101724,5658,2025-07-09,Storage,Wall Shelf Unit,78.79,1,15,Scotland,In-Store,VIP,Gift Card,3.5,No,3
100106,5708,2025-02-13,Lighting,Fairy Lights,48.14,2,0,Scotland,In-Store,VIP,PayPal,4.7,No,4
100674,5085,2025-04-10,Lighting,Fairy Lights,34.02,1,10,North East,In-Store,New,Gift Card,2.5,No,1
100643,5768,2025-12-14,Furniture,Oak Bookshelf,48.84,1,15,North East,In-Store,Returning,PayPal,3.8,No,0
101510,5614,2026-01-22,Decor,Wall Mirror,39.37,1,0,London,In-Store,New,Gift Card,4.3,No,3
100666,5625,2025-01-17,Kitchen,Cast Iron Pan,29.23,1,0,South West,Online,Returning,Card,4.9,No,1
100510,5212,2026-02-02,Bedding,Pillow Pair,21.26,1,25,Midlands,Online,VIP,Gift Card,4.5,No,0
100132,5498,2026-01-27,Furniture,Oak Bookshelf,17.17,4,0,North West,Online,Returning,Card,3.4,No,6
100445,5457,2025-07-25,Lighting,Fairy Lights,25.28,1,10,Midlands,Online,New,Card,3.9,No,1
100867,5737,2026-01-13,Furniture,Bar Stool,47.99,2,0,Scotland,Online,Returning,Card,3.8,No,2
101163,5763,2025-01-22,Bedding,Mattress Topper,33.54,2,5,North West,In-Store,New,Card,3.7,No,2
101447,5844,2025-10-20,Lighting,Floor Lamp,51.91,2,0,South East,Online,New,Klarna,4.0,No,2
101922,5482,2026-03-07,Decor,Candle Set,82.86,4,0,Wales,In-Store,Returning,Card,4.2,No,5
100209,5237,2025-07-31,Lighting,Table Lamp,51.13,4,20,North West,Online,New,Gift Card,3.7,No,5
100058,5138,2025-10-24,Decor,Framed Print,56.96,1,0,Scotland,In-Store,Returning,Card,3.4,No,3
101045,5638,2025-11-28,Kitchen,Chopping Board,47.18,2,15,Scotland,In-Store,VIP,Card,4.8,No,7
101965,5735,2025-11-22,Bedding,Cushion Cover,20.08,2,0,Scotland,Online,New,Card,5.0,No,4
101345,5168,2025-01-17,Lighting,Floor Lamp,43.04,2,0,Scotland,Online,New,PayPal,4.6,No,2
101347,5770,2025-07-06,Furniture,Console Table,70.95,4,15,London,Online,Returning,Card,4.8,Yes,0
100087,5087,2026-02-17,Storage,Laundry Basket,52.51,4,0,Wales,In-Store,New,Card,5.0,No,3
102120,5631,2025-01-20,Furniture,Oak Bookshelf,42.9,1,0,North West,In-Store,Returning,Klarna,4.2,No,4
100772,5887,2025-01-24,Bedding,Cushion Cover,41.92,1,0,North West,Online,New,PayPal,4.5,No,4
101462,5281,2025-08-02,Storage,Storage Ottoman,26.52,4,0,South East,In-Store,New,Card,4.9,No,4
101446,5032,2025-08-29,Decor,Ceramic Vase,37.64,2,5,London,Online,Returning,Card,4.0,No,3
100709,5428,2025-02-28,Storage,Drawer Organiser,18.99,2,5,Wales,In-Store,Returning,PayPal,5.0,No,3
101110,5040,2026-03-06,kitchen,Cast Iron Pan,33.72,2,20,Wales,In-Store,New,Card,4.3,No,1
101846,5555,2025-01-07,Lighting,Desk Lamp,23.32,1,0,Wales,In-Store,New,Card,3.9,No,2
101588,5070,2025-01-10,Kitchen,Chopping Board,46.93,1,0,North West,Online,New,PayPal,3.2,No,2
101852,5227,2025-06-29,Bedding,Linen Duvet Set,48.95,1,0,North West,Online,New,Card,2.8,No,1
100539,5486,2025-08-12,Decor,Candle Set,41.58,1,0,London,In-Store,VIP,PayPal,3.2,No,4
101705,5827,2026-02-02,Furniture,Accent Chair,43.32,2,0,North East,Online,Returning,Card,2.7,No,3
102165,5859,2025-09-21,decor,Framed Print,65.97,4,0,Scotland,Online,New,Card,3.3,No,7
101842,5087,2025-10-24,Decor,Wall Mirror,24.84,4,0,Midlands,Online,Returning,PayPal,4.7,No,5
102146,5399,2025-08-17,Storage,Drawer Organiser,45.45,4,0,Wales,Online,New,Card,3.6,No,1
100419,5266,2025-10-26,Decor,Wall Mirror,71.77,2,0,Wales,In-Store,VIP,Gift Card,5.0,No,3
100498,5336,2025-07-10,Kitchen,Cast Iron Pan,41.6,1,0,North East,Online,VIP,Klarna,3.9,Yes,2
101074,5472,2025-07-03,Decor,Framed Print,43.8,2,25,North East,Online,Returning,Card,3.1,No,2
102020,5414,2025-03-16,Decor,Woven Basket,53.6,4,0,Midlands,In-Store,VIP,Card,1.5,Yes,4
101555,5412,2025-01-18,Furniture,Bar Stool,48.49,2,0,North West,Online,Returning,Card,4.1,No,1
100852,5721,2025-03-21,Kitchen,Knife Block,48.59,3,5,North West,In-Store,Returning,PayPal,2.0,No,4
101005,5115,2025-05-17,Storage,Drawer Organiser,30.0,1,15,Midlands,In-Store,New,PayPal,4.3,No,5
102066,5458,2026-03-27,Bedding,Mattress Topper,42.92,1,0,Midlands,Online,Returning,Card,4.0,No,2
102004,5412,2025-03-01,Bedding,Wool Throw,37.84,3,0,Wales,Online,New,Card,5.0,No,1
101033,5657,2025-11-04,bedding,Wool Throw,70.19,1,0,London,In-Store,Returning,Gift Card,4.0,No,4
101542,5217,2025-05-18,Kitchen,Chopping Board,54.78,2,5,London,Online,New,PayPal,3.7,No,4
102112,5607,2026-01-25,Decor,Ceramic Vase,39.99,1,0,Scotland,In-Store,Returning,Card,4.9,No,2
102081,5744,2025-08-06,Kitchen,Ceramic Mug Set,60.2,1,0,Scotland,Online,VIP,PayPal,4.1,No,5
100305,5488,2025-01-24,Lighting,Floor Lamp,29.68,3,0,North West,Online,VIP,Card,4.8,No,2
101792,5792,2025-12-09,Furniture,Coffee Table,76.72,1,15,Scotland,Online,New,Card,3.5,No,2
101099,5037,2025-09-03,Furniture,Bar Stool,35.27,4,0,North West,In-Store,VIP,Klarna,5.0,No,5
100336,5727,2026-03-22,Bedding,Linen Duvet Set,58.53,2,15,London,Online,New,PayPal,3.4,No,1
100996,5563,2025-03-21,Furniture,Coffee Table,35.16,2,5,Scotland,Online,New,Card,3.1,No,8
100570,5514,2026-03-13,Storage,Drawer Organiser,32.27,1,0,Scotland,In-Store,New,Card,5.0,No,3
100089,5691,2026-03-03,Kitchen,Knife Block,80.24,2,5,North West,In-Store,New,Card,5.0,No,5
100875,5627,2025-09-22,Storage,Wall Shelf Unit,39.06,3,0,Midlands,Online,Returning,PayPal,2.7,No,4
101369,5866,2025-12-10,Decor,Woven Basket,69.83,2,0,Scotland,Online,New,Card,4.9,No,3
101242,5699,2025-01-12,Kitchen,Kettle,67.45,2,0,Wales,In-Store,Returning,Card,3.2,No,1
101806,5040,2026-03-10,Kitchen,Chopping Board,46.88,1,0,North East,Online,Returning,Card,4.5,No,2
100713,5654,2025-08-03,Bedding,Pillow Pair,42.14,2,5,South East,Online,New,PayPal,4.6,No,1
101069,5300,2025-03-03,Storage,Wall Shelf Unit,31.57,1,0,Midlands,In-Store,New,Klarna,3.3,No,2
101772,5339,2026-02-26,Kitchen,Ceramic Mug Set,21.06,3,15,North West,Online,New,Card,5.0,No,6
102117,5864,2026-03-22,Storage,Wall Shelf Unit,33.94,1,10,South East,Online,Returning,Card,5.0,No,3
101635,5373,2025-03-06,Lighting,Fairy Lights,44.22,2,0,North East,Online,New,PayPal,5.0,No,5
100222,5410,2025-12-11,Kitchen,Knife Block,51.88,2,0,North West,Online,Returning,Card,3.8,No,3
100320,5691,2026-03-30,Kitchen,Chopping Board,28.19,1,0,South East,Online,Returning,Card,5.0,No,1
100520,5534,2025-03-16,Bedding,Linen Duvet Set,36.89,1,10,Wales,Online,Returning,PayPal,3.5,No,8
100879,5493,2025-04-04,bedding,Cushion Cover,47.44,1,20,South West,Online,Returning,Gift Card,4.1,No,0
100630,5329,2025-02-27,Decor,Ceramic Vase,32.62,2,0,London,Online,New,Gift Card,3.4,No,4
100826,5081,2025-10-13,Kitchen,Knife Block,28.95,3,0,North West,Online,Returning,PayPal,4.9,No,3
101199,5722,2025-01-04,Decor,Ceramic Vase,49.96,4,0,South West,Online,New,PayPal,3.4,Yes,1
101291,5210,2025-02-19,Bedding,Linen Duvet Set,68.28,4,0,Wales,Online,New,Gift Card,4.9,No,3
101031,5438,2026-01-18,Furniture,Oak Bookshelf,35.62,2,25,,Online,VIP,Card,3.1,No,4
101737,5452,2025-08-27,Lighting,Table Lamp,39.01,3,0,South West,Online,New,PayPal,3.6,No,2
100139,5312,2025-01-20,Bedding,Cushion Cover,21.17,2,0,London,Online,Returning,PayPal,5.0,No,2
100164,5365,2025-02-24,Storage,Laundry Basket,45.47,3,0,Wales,In-Store,Returning,Card,3.8,No,3
100002,5696,2025-01-04,Storage,Laundry Basket,59.01,1,10,North West,Online,New,Gift Card,4.4,No,4
101719,5371,2025-01-28,Bedding,Pillow Pair,70.97,1,0,Wales,In-Store,Returning,PayPal,3.0,Yes,3
100961,5138,2025-02-23,Storage,Wall Shelf Unit,75.29,1,20,South West,Online,New,Card,,No,2
101964,5736,2025-04-02,Furniture,Bar Stool,44.56,1,0,South West,Online,New,PayPal,4.0,No,3
101524,5135,2026-03-29,Furniture,Console Table,61.62,2,0,North West,Online,New,PayPal,4.7,No,0
101399,5022,2025-05-10,Storage,Drawer Organiser,24.82,2,0,Scotland,In-Store,Returning,PayPal,3.4,No,7
102173,5897,2025-04-14,Bedding,Mattress Topper,37.56,1,5,Wales,Online,New,PayPal,4.8,No,4
101543,5079,2026-03-04,Storage,Drawer Organiser,71.37,1,0,Midlands,In-Store,New,Card,4.7,No,5
101060,5279,2025-07-06,Kitchen,Cast Iron Pan,34.69,2,0,Scotland,Online,Returning,Klarna,4.3,No,2
100634,5341,2025-09-06,Decor,Framed Print,35.76,1,5,Wales,Online,Returning,PayPal,4.3,No,1
101243,5866,2025-07-27,Kitchen,Cast Iron Pan,19.58,1,0,London,In-Store,New,Card,3.7,No,4
101409,5001,2025-10-08,kitchen,Chopping Board,48.74,1,0,North West,Online,VIP,Gift Card,5.0,No,6
100656,5479,2025-02-05,Storage,Storage Ottoman,52.04,2,10,South East,In-Store,Returning,Gift Card,4.5,No,3
100017,5461,2025-07-25,Kitchen,Cast Iron Pan,23.04,2,0,Wales,Online,New,Klarna,5.0,No,0
101935,5132,2026-03-26,Bedding,Wool Throw,34.28,4,0,Midlands,Online,Returning,Gift Card,4.1,No,5
101383,5312,2025-04-04,Furniture,Oak Bookshelf,37.51,2,5,Scotland,Online,Returning,PayPal,4.2,No,6
100138,5027,2026-01-08,Lighting,Desk Lamp,64.55,3,25,Midlands,Online,Returning,PayPal,1.6,No,3
101454,5221,2025-08-23,Kitchen,Knife Block,50.0,1,0,South West,Online,Returning,Card,5.0,No,1
100698,5531,2025-10-12,Kitchen,Kettle,35.27,1,5,London,Online,New,Klarna,1.2,No,7
101098,5679,2026-02-17,Furniture,Bar Stool,31.57,1,0,South West,Online,New,Klarna,3.8,No,7
101356,5447,2025-07-23,Decor,Wall Mirror,71.85,3,0,Midlands,Online,VIP,Gift Card,4.7,No,5
101914,5699,2026-03-22,Bedding,Pillow Pair,31.39,1,0,South West,Online,New,Card,4.6,No,3
100449,5468,2026-03-03,Bedding,Pillow Pair,48.96,1,0,North West,Online,New,PayPal,5.0,No,6
100036,5057,2025-12-26,Storage,Shoe Rack,40.9,2,10,South West,Online,New,Card,3.4,No,2
101267,5049,2025-09-03,Bedding,Mattress Topper,57.83,3,0,South East,In-Store,VIP,Klarna,3.9,No,3
100328,5033,2026-03-08,Storage,Drawer Organiser,47.34,3,0,Scotland,Online,Returning,Card,4.1,Yes,1
100318,5654,2025-08-28,Lighting,Table Lamp,20.03,1,0,Midlands,Online,New,Card,3.5,Yes,1
101812,5587,2026-02-07,Kitchen,Chopping Board,16.06,1,15,South East,Online,Returning,PayPal,5.0,No,2
101170,5825,2025-02-23,Furniture,Accent Chair,34.43,1,0,Scotland,In-Store,Returning,Gift Card,3.1,No,2
100527,5831,2025-03-04,Decor,Wall Mirror,40.38,1,10,North East,Online,New,Card,4.0,No,3
100088,5281,2026-01-09,Decor,Woven Basket,39.89,2,0,Scotland,Online,Returning,PayPal,,No,1
101513,5669,2026-01-03,Storage,Wall Shelf Unit,76.01,1,5,Scotland,Online,New,Card,3.8,No,2
102008,5137,2026-03-03,Kitchen,Ceramic Mug Set,45.52,3,0,Midlands,Online,New,Gift Card,5.0,Yes,0
100149,5739,2025-04-02,kitchen,Kettle,46.78,1,0,North West,Online,VIP,Card,4.2,No,4
101924,5391,2025-05-01,Furniture  ,Oak Bookshelf,64.96,4,0,Wales,Online,VIP,Klarna,3.2,No,7
101944,5027,2025-07-23,Furniture,Console Table,133.98,1,5,South East,In-Store,Returning,Card,4.0,No,6
101432,5166,2025-09-06,Storage,Drawer Organiser,30.71,2,0,South West,Online,VIP,Klarna,,No,3
101858,5525,2025-08-30,Storage  ,Wall Shelf Unit,32.03,3,0,Scotland,Online,VIP,Card,3.1,No,4
101969,5755,2025-08-19,Bedding,Wool Throw,27.27,2,0,Wales,In-Store,New,Card,4.6,No,7
100366,5466,2025-07-16,Furniture,Console Table,32.26,1,0,London,Online,New,Card,4.3,No,6
100590,5759,2026-01-15,Furniture,Accent Chair,40.48,2,25,South West,Online,New,PayPal,3.9,No,3
101788,5089,2025-02-02,Furniture,Bar Stool,62.71,3,5,London,In-Store,New,Card,4.8,No,4
100199,5305,2025-04-25,Kitchen,Ceramic Mug Set,33.3,2,0,Scotland,In-Store,Returning,PayPal,4.2,No,2
102145,5326,2025-06-20,Decor,Candle Set,77.51,1,0,North West,Online,New,PayPal,3.2,No,4
100193,5546,2025-10-08,Lighting,Desk Lamp,28.13,2,25,South West,In-Store,New,Card,3.4,No,2
100405,5449,2025-12-11,Kitchen,Chopping Board,41.63,1,0,Midlands,In-Store,New,PayPal,3.9,No,5
101865,5751,2025-12-11,Kitchen,Cast Iron Pan,19.48,1,25,Scotland,In-Store,Returning,Card,5.0,No,3
100251,5161,2026-01-18,Bedding,Linen Duvet Set,49.59,2,5,Midlands,Online,Returning,Card,4.0,No,0
100484,5717,2026-01-04,Bedding,Linen Duvet Set,20.22,1,0,London,Online,Returning,Card,3.5,No,4
101183,5621,2026-03-14,Storage,Storage Ottoman,38.83,1,20,North West,In-Store,Returning,PayPal,4.1,No,2
101340,5367,2026-01-12,Lighting,Pendant Light,47.69,3,25,London,Online,VIP,Card,4.2,No,3
101281,5665,2025-12-30,Furniture,Oak Bookshelf,80.87,1,0,South East,Online,New,Card,5.0,No,2
101731,5700,2025-11-19,Bedding,Wool Throw,21.42,1,5,Wales,Online,New,Card,3.7,No,5
100792,5408,2025-10-18,Decor,Wall Mirror,71.02,1,0,Midlands,Online,New,PayPal,5.0,No,2
100800,5398,2025-10-29,Kitchen,Chopping Board,73.04,2,10,North East,Online,New,Card,3.1,No,6
100385,5028,2025-06-09,Kitchen,Kettle,79.09,2,10,North East,In-Store,VIP,Klarna,3.7,No,7
100751,5865,2025-01-15,Kitchen,Chopping Board,53.54,1,0,North West,Online,New,Card,3.2,No,2
101202,5429,2026-02-22,Decor,Framed Print,39.98,3,10,North East,Online,Returning,Klarna,4.0,No,5
100423,5689,2025-02-17,Lighting,Pendant Light,55.93,1,25,North East,In-Store,Returning,Gift Card,3.1,No,1
100315,5219,2025-02-17,Lighting,Pendant Light,58.24,3,0,South East,Online,Returning,Klarna,5.0,No,5
101022,5064,2025-04-26,Decor,Wall Mirror,45.33,3,0,South East,Online,Returning,Card,4.9,No,5
101323,5494,2026-01-12,Kitchen,Chopping Board,19.55,4,20,Midlands,Online,Returning,Card,3.2,No,4
100544,5157,2026-03-08,Decor,Framed Print,40.63,1,5,South West,Online,New,Gift Card,4.5,No,1
100914,5882,2026-02-28,Bedding,Pillow Pair,26.96,2,20,South East,In-Store,New,Klarna,4.5,No,4
100663,5031,2026-01-15,Lighting,Pendant Light,33.14,2,20,Midlands,In-Store,Returning,Card,2.2,No,2
100903,5197,2025-01-07,Storage,Storage Ottoman,39.63,2,0,Scotland,Online,VIP,PayPal,4.2,No,3
101657,5762,2025-06-13,Decor,Framed Print,64.48,1,20,Midlands,Online,New,Klarna,3.9,No,1
100686,5720,2025-03-11,Lighting,Fairy Lights,22.59,2,20,North West,Online,New,Card,,No,3
101987,5744,2025-05-01,Kitchen,Ceramic Mug Set,28.05,2,0,,In-Store,New,PayPal,4.5,No,3
100160,5705,2025-04-05,Kitchen,Kettle,52.47,3,0,South West,In-Store,Returning,Card,3.5,No,2
